customer_id,name,birthdate,region_id,customer_segment_id,customer_type
505,Xuân Bùi,1978-02-14,3,1,Individual
506,Bảo Thế Trần,2004-03-16,1,1,Individual
507,Hưng Nguyễn,1986-02-05,3,1,Individual
508,Lan Mai,2000-06-24,3,1,Individual
509,Quý ông Hoàng Phạm,2000-08-27,1,1,Individual
510,Linh Bùi,2002-07-24,2,2,Individual
511,An Dương,1985-01-27,3,2,Individual
512,Khoa Lê,1988-12-07,1,1,Individual
513,Phương Bảo Mai,1994-03-18,2,2,Individual
514,Khoa Thế Đặng,2002-07-27,1,2,Individual
515,Anh Minh Trần,1979-08-08,2,1,Individual
516,Bảo Mai,1980-10-16,2,2,Individual
517,Kim Đặng,2000-10-07,3,2,Individual
518,Khoa Vũ,1989-04-10,2,2,Individual
519,Ông Quang Mai,1966-09-07,3,2,Individual
520,Cô Thành Đặng,1974-04-19,1,2,Individual
521,Quang Lê,1984-10-15,1,2,Individual
522,Bà Linh Đặng,1984-02-06,1,1,Individual
523,Bảo Vũ,2006-09-20,2,2,Individual
524,Phúc Văn Bùi,1985-07-04,2,1,Individual
525,Hưng Trí Dương,1978-07-14,2,2,Individual
526,Dương Lê,2007-01-05,2,1,Individual
527,Chị Phương Hoàng,1980-10-02,3,2,Individual
528,Hải Đức Hoàng,1966-11-24,3,1,Individual
529,Trọng Xuân Đặng,1989-10-11,1,1,Individual
530,Quang Văn Bùi,2004-10-15,3,1,Individual
531,Quý cô Hải Nguyễn,1998-03-21,3,1,Individual
532,Anh Tấn Đặng,1971-08-01,3,1,Individual
533,Hạnh Quang Hoàng,1986-10-24,3,2,Individual
534,Tùng Đức Nguyễn,1996-07-02,3,1,Individual
535,Cô Xuân Lê,1973-08-04,1,1,Individual
536,Quý cô Hà Nguyễn,1999-04-19,2,2,Individual
537,Bác Vũ Trần,2000-06-11,3,2,Individual
538,Chị Yến Đặng,1967-09-14,3,2,Individual
539,Lâm Vũ,1972-05-29,3,1,Individual
540,Hải Nguyễn,1967-10-09,1,1,Individual
541,Hoàng Trần,1981-03-13,1,2,Individual
542,Bà Duyên Lê,1976-06-10,2,1,Individual
543,Quang Nguyễn,1985-06-15,2,1,Individual
544,Thành Thế Trần,2003-05-09,1,1,Individual
545,Quý cô Khoa Trần,1974-05-06,1,2,Individual
546,Quý cô Lâm Đặng,1992-09-30,1,1,Individual
547,Cô Khoa Nguyễn,1996-06-01,1,1,Individual
548,Nhật Thế Trần,1993-05-13,3,1,Individual
549,Bảo Hải Dương,1997-03-19,1,2,Individual
550,Quý cô Hạnh Lê,1986-12-22,2,1,Individual
551,Huy Văn Hoàng,1988-12-02,2,1,Individual
552,Nhật Hoàng Phạm,1996-06-19,2,2,Individual
553,Chị Duyên Nguyễn,1989-02-11,2,1,Individual
554,Quý cô Thảo Hoàng,1994-05-26,2,1,Individual
555,Chị Kim Phạm,1986-07-11,2,1,Individual
556,Tú Phú Lê,1982-10-19,3,2,Individual
557,Minh Quang Nguyễn,2003-02-21,1,2,Individual
558,Xuân Trần,1982-02-23,1,2,Individual
559,Bảo Trần,2001-01-05,2,1,Individual
560,Anh Thành Trần,1965-06-23,2,2,Individual
561,Hà Dương,2005-05-13,3,1,Individual
562,Chị Vân Đặng,2001-07-07,1,1,Individual
563,Chị Thành Lê,1985-08-16,3,2,Individual
564,Cô Lâm Phạm,2001-01-07,3,2,Individual
565,Nhật Bùi,1973-05-26,3,2,Individual
566,Ông Nam Hoàng,1979-09-01,1,1,Individual
567,Linh Trần,1969-06-19,1,1,Individual
568,Dũng Văn Nguyễn,1987-12-10,2,1,Individual
569,Hà Quang Phạm,1974-10-22,3,2,Individual
570,Quý cô Phương Mai,1985-07-20,3,2,Individual
571,Ông Huy Dương,1973-07-01,1,2,Individual
572,Hạnh Nguyễn,1978-11-13,3,2,Individual
573,Dương Lê,1979-12-22,2,2,Individual
574,Hạnh Vũ,1999-10-11,1,2,Individual
575,Quý ông Vũ Đặng,2001-04-23,1,1,Individual
576,Chị Vi Trần,1976-08-14,2,2,Individual
577,Trung Hoàng,1995-07-20,2,1,Individual
578,Tùng Thị Lê,1980-05-01,1,1,Individual
579,Xuân Mai,1988-03-15,1,1,Individual
580,Vũ Bùi,2000-08-21,3,1,Individual
581,Vũ Thị Mai,2001-11-15,2,1,Individual
582,Lan Bùi,1979-04-22,2,2,Individual
583,Nhật Dương,2004-09-25,3,2,Individual
584,Thành Hải Lê,1978-05-12,2,2,Individual
585,Khoa Thị Bùi,1966-08-11,3,2,Individual
586,Lan Mai,1994-02-03,1,1,Individual
587,Bà Lâm Đặng,2005-06-12,3,2,Individual
588,Cô Chi Dương,2004-11-12,1,1,Individual
589,Lâm Phú Hoàng,2006-06-24,2,2,Individual
590,Hà Đức Trần,2000-06-06,1,2,Individual
591,Quý cô Hải Trần,1982-03-13,1,1,Individual
592,Kim Nguyễn,2002-04-24,1,2,Individual
593,Vũ Bảo Dương,1997-09-01,3,1,Individual
594,Quý cô Ánh Bùi,1975-07-17,1,2,Individual
595,Hà Tấn Dương,2003-03-06,1,1,Individual
596,Bà Mai Hoàng,2002-01-12,3,1,Individual
597,Nhật Tấn Nguyễn,1975-07-10,3,2,Individual
598,Quý cô Ngọc Đặng,1981-12-05,2,2,Individual
599,Nhiên Hải Hoàng,1969-06-11,3,2,Individual
600,Thành Phú Vũ,2001-03-07,2,2,Individual
601,Vũ Phú Đặng,1973-09-26,2,2,Individual
602,Hà Quang Trần,1993-09-22,2,2,Individual
603,Kim Vũ,2002-03-11,2,2,Individual
604,Bà Hồng Vũ,1997-06-30,1,2,Individual
605,Cô An Vũ,1971-02-01,1,1,Individual
606,Nhật Đặng,1983-03-31,1,1,Individual
607,Kim Phú Trần,1969-08-18,3,2,Individual
608,Hạnh Trần,1990-12-19,2,1,Individual
609,Anh Trọng Trần,1967-12-06,2,2,Individual
610,Cô Hà Trần,1991-08-30,3,2,Individual
611,Quý cô Thảo Lê,1976-02-11,3,1,Individual
612,Bà Lâm Đặng,1984-06-06,1,1,Individual
613,Xuân Phạm,1979-01-20,3,2,Individual
614,Lâm Mai,1997-10-21,1,2,Individual
615,Lâm Văn Mai,2003-08-18,2,1,Individual
616,Phương Quang Bùi,1983-09-02,3,1,Individual
617,Quý cô Hải Phạm,1977-01-29,2,2,Individual
618,Ánh Mai,2006-05-19,3,2,Individual
619,Cô Chi Mai,1992-04-07,1,1,Individual
620,Quý ông Châu Lê,1965-12-09,2,2,Individual
621,Hạnh Lê,1994-11-12,1,1,Individual
622,Phúc Xuân Phạm,1970-11-30,2,1,Individual
623,Dũng Mai Bảo Phạm,1981-07-30,3,2,Individual
624,Vũ Hữu Hoàng,1970-11-11,3,2,Individual
625,Vũ Đức Nguyễn,1973-01-15,2,2,Individual
626,Anh Trọng Vũ,1970-07-21,2,2,Individual
627,Cô Hương Dương,1969-03-17,1,1,Individual
628,Hưng Mai Bùi,1993-04-07,1,2,Individual
629,Anh Phú Bùi,1993-04-24,2,2,Individual
630,Hạnh Thế Lê,1996-08-23,1,2,Individual
631,Thành Trí Lê,1985-03-13,1,1,Individual
632,Tùng Trí Phạm,1999-07-16,3,2,Individual
633,Bác Trung Bùi,1983-06-29,1,1,Individual
634,Quý cô Hà Phạm,1979-05-01,1,2,Individual
635,Bà Khoa Trần,1992-06-27,3,2,Individual
636,Cô Thảo Nguyễn,1982-02-25,1,2,Individual
637,Hà Mai Bảo Hoàng,1974-02-26,2,2,Individual
638,Lan Vũ,1965-11-18,2,2,Individual
639,Nhật Dương,1983-10-21,1,1,Individual
640,Bà Linh Nguyễn,1983-10-05,3,2,Individual
641,Chị Mai Lê,1970-02-22,1,2,Individual
642,Bác Hoàng Hoàng,1980-01-12,2,1,Individual
643,An Thị Vũ,1967-07-19,1,1,Individual
644,Lan Dương,1991-06-27,3,2,Individual
645,Linh Đặng,1984-11-21,2,2,Individual
646,An Trần,1988-07-04,1,2,Individual
647,Nhật Quang Lê,1965-06-30,2,1,Individual
648,Quý cô Nhật Vũ,1997-02-21,2,1,Individual
649,Anh Trung Lê,2004-10-25,2,1,Individual
650,Hưng Hữu Trần,1986-05-07,1,2,Individual
651,Ông Thành Bùi,2003-06-14,3,2,Individual
652,Tùng Mai Vũ,1965-07-18,3,1,Individual
653,An Dương,2003-03-07,3,2,Individual
654,Lâm Đức Phạm,1970-10-28,2,2,Individual
655,Thành Dương,1992-10-11,2,2,Individual
656,Quang Dương,1988-09-28,3,2,Individual
657,Bác Vũ Phạm,1984-07-11,2,1,Individual
658,Hưng Mai Bảo Hoàng,2000-10-03,3,1,Individual
659,Chi Hoàng,1985-09-02,1,1,Individual
660,Nhật Vũ,1995-12-23,3,2,Individual
661,Quý ông Tùng Dương,1971-07-17,1,1,Individual
662,Quý cô Kim Dương,1965-07-05,3,2,Individual
663,Bảo Mai Mai,1967-02-17,2,1,Individual
664,Quý cô Hà Phạm,1981-11-22,3,1,Individual
665,Ông Hưng Mai,2005-08-09,1,2,Individual
666,Chị Ngọc Nguyễn,1966-05-27,2,2,Individual
667,Bà Xuân Trần,1967-12-20,2,2,Individual
668,Chị Nhật Mai,1975-02-13,3,2,Individual
669,Chị Nhật Lê,1968-10-24,3,1,Individual
670,Phương Hoàng,2002-01-19,3,1,Individual
671,Chị Hà Phạm,1989-08-19,3,2,Individual
672,Anh Lê,2000-06-15,3,2,Individual
673,Huy Bảo Bùi,1971-08-16,3,2,Individual
674,Ông Nam Phạm,2001-11-17,3,1,Individual
675,Huy Mai Bảo Nguyễn,1997-08-25,3,2,Individual
676,Quý cô Kim Dương,1979-05-10,2,1,Individual
677,Hải Tấn Mai,1999-07-03,3,1,Individual
678,Trọng Xuân Lê,1978-09-07,1,1,Individual
679,Bác Quang Nguyễn,1998-03-23,1,2,Individual
680,Vi Hoàng,1998-02-19,2,2,Individual
681,Vũ Hữu Nguyễn,1971-10-16,3,2,Individual
682,Cô Hồng Đặng,1992-11-24,2,1,Individual
683,Bác Huy Bùi,1990-11-19,3,1,Individual
684,Bà Mai Phạm,1993-06-02,2,1,Individual
685,Bà Nhật Đặng,2000-12-12,1,1,Individual
686,Cô Khoa Mai,1998-09-02,2,2,Individual
687,Chị An Mai,1972-05-19,3,2,Individual
688,Hưng Quang Lê,1976-01-21,1,1,Individual
689,Ông Châu Đặng,1997-03-18,3,1,Individual
690,Bà Khoa Nguyễn,1986-07-02,2,2,Individual
691,Trung Xuân Hoàng,1988-12-09,2,2,Individual
692,Bà Lâm Lê,2004-07-07,2,2,Individual
693,Thành Trí Trần,1978-02-16,2,2,Individual
694,An Phạm,1980-05-13,3,1,Individual
695,Cô Kim Trần,1982-08-03,2,2,Individual
696,Bà Hồng Bùi,1965-08-30,1,1,Individual
697,Hoàng Trí Hoàng,1996-01-01,1,1,Individual
698,Nam Quang Hoàng,1977-03-28,3,2,Individual
699,Nhật Trần,1965-06-18,2,2,Individual
700,Dũng Vũ,1972-03-19,2,1,Individual
701,Hà Văn Trần,1968-05-20,2,2,Individual
702,Bà Vân Đặng,1983-06-30,3,1,Individual
703,Phương Hoàng,2001-01-24,3,1,Individual
704,Huy Đức Vũ,1998-03-25,2,2,Individual
705,Nhật Phạm,1989-11-20,1,2,Individual
706,Cô Chi Nguyễn,1988-06-10,1,2,Individual
707,Lan Dương,1995-10-28,2,2,Individual
708,Hải Dương,1989-05-05,1,1,Individual
709,Quang Tấn Mai,1967-03-26,1,2,Individual
710,Bà Hà Dương,1992-04-26,2,1,Individual
711,Thành Dương,1995-07-06,2,2,Individual
712,Quý cô Chi Bùi,2000-09-05,2,1,Individual
713,Tú Trí Vũ,1994-09-21,1,1,Individual
714,Chị An Trần,1976-02-05,3,1,Individual
715,Anh Tùng Nguyễn,1975-05-06,2,2,Individual
716,Ông Phúc Lê,1969-01-09,1,2,Individual
717,Thành Bảo Dương,1981-10-19,3,2,Individual
718,Bà Khoa Đặng,1996-10-21,2,1,Individual
719,Chị Hương Nguyễn,1999-09-08,3,1,Individual
720,Bảo Mai,1996-03-20,2,1,Individual
721,Vũ Bùi,1978-09-30,2,1,Individual
722,An Nguyễn,1990-11-27,3,1,Individual
723,Khoa Hải Lê,1973-03-29,2,1,Individual
724,Hạnh Vũ,1987-04-14,3,1,Individual
725,Quý ông Thành Vũ,1990-11-05,2,2,Individual
726,Nhật Văn Mai,1969-02-25,2,1,Individual
727,Quang Hữu Vũ,1973-06-20,2,2,Individual
728,Anh Thành Bùi,1989-03-10,3,1,Individual
729,Vân Mai,1986-11-11,2,2,Individual
730,Huy Phú Hoàng,1975-09-11,1,2,Individual
731,Thành Đặng,1991-08-09,3,1,Individual
732,Minh Lê,1985-07-21,3,2,Individual
733,Duyên Đặng,2003-02-22,3,1,Individual
734,Quý ông Hoàng Đặng,1997-01-25,2,1,Individual
735,Quý cô Nhật Bùi,1981-08-15,1,1,Individual
736,Bảo Trần,1991-06-22,3,1,Individual
737,Quý ông Minh Hoàng,1965-10-07,1,2,Individual
738,Vi Phạm,1977-04-03,1,1,Individual
739,Chị An Dương,1978-07-15,2,2,Individual
740,Huy Mai Bảo Nguyễn,2002-11-24,1,1,Individual
741,Quý cô Hương Đặng,1972-04-22,1,1,Individual
742,Nam Phạm,1977-05-24,3,1,Individual
743,Anh Hoàng Mai,1987-10-25,3,1,Individual
744,Phương Bùi,1969-07-05,3,1,Individual
745,Ông Vũ Đặng,1992-10-21,3,1,Individual
746,Bảo Trần,2005-02-15,1,1,Individual
747,Châu Dương,2006-10-03,1,2,Individual
748,Chị Chi Phạm,1994-01-13,1,1,Individual
749,Bà Khoa Lê,1984-12-13,3,1,Individual
750,Vi Bùi,1995-06-15,2,1,Individual
751,Cô Ánh Lê,1970-11-06,2,2,Individual
752,Vũ Mai,1970-03-30,1,1,Individual
753,Quý cô Xuân Bùi,1994-03-05,1,2,Individual
754,Ngọc Hoàng,1982-03-12,2,2,Individual
755,Chị Yến Đặng,1975-08-25,3,1,Individual
756,Tú Tấn Lê,1970-09-27,3,1,Individual
757,Hải Bùi,2002-06-02,2,2,Individual
758,Quang Trần,1991-06-03,1,2,Individual
759,Cô Ánh Bùi,1978-06-22,2,1,Individual
760,Nhật Đức Lê,1984-08-09,3,2,Individual
761,Anh Tú Bùi,2006-06-16,3,1,Individual
762,Bảo Đức Vũ,1986-01-10,2,2,Individual
763,Hồng Mai,2002-01-05,1,2,Individual
764,Nhật Dương,1997-07-21,3,2,Individual
765,Dương Bùi,1978-02-22,2,1,Individual
766,Thành Đức Nguyễn,2001-02-21,1,1,Individual
767,Ngọc Lê,1983-04-25,2,1,Individual
768,Lan Hoàng,1969-01-20,1,1,Individual
769,An Mai,1982-11-18,3,1,Individual
770,Cô Phương Nguyễn,1978-05-02,3,1,Individual
771,Nhiên Vũ,2000-02-22,2,2,Individual
772,Hoàng Mai,1970-08-12,2,1,Individual
773,Ông Hoàng Dương,1972-05-19,2,2,Individual
774,Nhiên Mai,2003-11-21,3,2,Individual
775,Phương Thị Nguyễn,1971-02-21,3,1,Individual
776,Bà Xuân Dương,1999-11-02,1,2,Individual
777,Ông Anh Phạm,1982-10-18,1,1,Individual
778,Hạnh Dương,1985-07-16,3,1,Individual
779,Cô Khoa Mai,1998-07-04,2,1,Individual
780,Hoàng Đặng,1970-08-28,2,1,Individual
781,Khoa Hải Phạm,2002-11-01,2,2,Individual
782,Cô Vi Nguyễn,1973-01-30,1,1,Individual
783,Quang Trần,2005-11-01,3,2,Individual
784,Thảo Trần,1986-02-17,3,2,Individual
785,Châu Bùi,1986-03-11,2,1,Individual
786,Bác Quang Đặng,1998-02-12,2,2,Individual
787,Chị Ngọc Dương,1970-12-11,1,1,Individual
788,Cô Chi Nguyễn,1977-04-07,1,2,Individual
789,Ông Hưng Phạm,2003-02-04,3,1,Individual
790,Bảo Hoàng,1999-05-09,2,1,Individual
791,Bà Kim Bùi,1984-12-27,1,1,Individual
792,Khoa Hoàng,1971-06-05,1,1,Individual
793,Thành Dương,1988-04-17,3,2,Individual
794,Quý cô Hương Lê,1991-01-14,1,1,Individual
795,Hà Hải Đặng,2002-06-05,3,2,Individual
796,Bà Lâm Trần,2006-01-21,2,1,Individual
797,Bác Quang Hoàng,1981-09-28,1,1,Individual
798,Nhật Lê,2006-06-12,2,2,Individual
799,Chi Nguyễn,1969-04-25,3,1,Individual
800,Chị Ngọc Bùi,1983-05-07,1,2,Individual
801,Nhiên Trần,1976-12-30,1,2,Individual
802,Quý cô Mai Bùi,1970-12-29,1,1,Individual
803,Minh Đức Dương,1985-07-04,2,1,Individual
804,Chị Duyên Lê,1998-04-19,3,1,Individual
805,Cô Mai Trần,1974-05-28,2,1,Individual
806,Cô Hồng Mai,1993-04-23,3,1,Individual
807,Bà Dương Bùi,1977-07-25,1,2,Individual
808,Kim Trần,2005-09-30,2,1,Individual
809,Vũ Vũ,1993-03-04,3,2,Individual
810,Chị Dương Đặng,1970-03-08,3,2,Individual
811,Ngọc Trần,1983-06-17,2,2,Individual
812,Quý ông Trung Trần,1999-08-17,1,2,Individual
813,Bác Vũ Dương,1980-08-25,3,1,Individual
814,Hoàng Mai Bảo Hoàng,1999-01-09,2,2,Individual
815,Mai Nguyễn,2005-03-02,1,2,Individual
816,Nhật Văn Vũ,1983-03-27,3,2,Individual
817,Thành Bùi,2002-04-03,1,2,Individual
818,Quý ông Hưng Dương,1980-05-09,1,1,Individual
819,Quang Đặng,1982-09-02,2,1,Individual
820,Hoàng Phạm,1967-06-26,1,2,Individual
821,Tùng Trần,1966-02-17,2,2,Individual
822,Khoa Trí Mai,1992-09-17,3,2,Individual
823,Chị An Dương,1988-09-28,1,2,Individual
824,An Dương,1971-05-20,3,1,Individual
825,Khoa Hoàng Trần,2003-08-13,3,1,Individual
826,Quang Nguyễn,1992-12-04,3,2,Individual
827,Hải Mai Bảo Dương,2001-06-25,1,2,Individual
828,Tùng Đức Dương,1976-01-11,3,1,Individual
829,Tùng Mai,1969-08-19,1,1,Individual
830,Vũ Bảo Mai,1997-11-19,3,2,Individual
831,Cô Bảo Trần,1977-05-11,1,1,Individual
832,Bà Nhật Nguyễn,1978-11-12,2,1,Individual
833,Dũng Tấn Dương,1981-07-14,2,2,Individual
834,Khoa Thế Đặng,1991-08-21,3,1,Individual
835,Tùng Đặng,1982-01-29,2,1,Individual
836,An Trần,1992-02-11,1,1,Individual
837,Chị Thành Đặng,1979-07-08,3,2,Individual
838,Khoa Bùi,2001-08-23,3,1,Individual
839,Bác Anh Phạm,1993-11-05,2,2,Individual
840,Minh Trí Phạm,1976-04-01,1,2,Individual
841,Huy Vũ,1975-09-12,1,2,Individual
842,Quý ông Châu Phạm,2001-03-02,1,1,Individual
843,Bảo Tấn Đặng,1991-08-11,2,1,Individual
844,Lan Hoàng,1966-07-21,2,1,Individual
845,Yến Trần,1997-07-03,3,1,Individual
846,Hương Mai,1989-05-08,2,2,Individual
847,Cô Nhật Bùi,1984-01-06,1,1,Individual
848,Chị Thành Hoàng,1988-11-17,3,2,Individual
849,Khoa Bùi,1974-04-21,2,1,Individual
850,Bà Bảo Mai,1990-12-01,2,2,Individual
851,Cô Dương Phạm,1984-07-10,2,2,Individual
852,Khoa Đức Trần,1995-09-06,3,1,Individual
853,Bác Châu Đặng,1989-03-15,1,1,Individual
854,Nhiên Mai Nguyễn,1974-10-12,3,2,Individual
855,Hà Văn Phạm,1993-12-01,3,1,Individual
856,Anh Vũ Phạm,1994-02-16,1,1,Individual
857,Phúc Mai Bảo Lê,1979-11-08,2,2,Individual
858,Bà Ngọc Bùi,1990-02-04,3,2,Individual
859,Bà Ánh Bùi,1999-02-26,1,1,Individual
860,Khoa Hải Nguyễn,1983-11-23,2,2,Individual
861,Dũng Dương,1967-11-21,3,2,Individual
862,Phúc Hoàng Hoàng,1989-12-27,3,2,Individual
863,Hạnh Trần,1977-06-18,3,1,Individual
864,Cô Thành Phạm,1971-06-24,3,2,Individual
865,Anh Vũ,1969-11-17,1,1,Individual
866,Dũng Lê,1971-08-13,2,1,Individual
867,Cô Thành Vũ,1995-04-02,3,2,Individual
868,Quý ông Minh Lê,1990-01-25,1,2,Individual
869,Hải Nguyễn,1974-11-29,2,2,Individual
870,Nhiên Quang Dương,2000-02-09,1,1,Individual
871,Hải Dương,1990-12-18,3,2,Individual
872,Huy Mai,1983-03-06,1,2,Individual
873,Hồng Đặng,1987-11-25,2,1,Individual
874,Phương Nguyễn,1977-07-29,3,1,Individual
875,Bà Duyên Lê,2006-06-17,1,2,Individual
876,Phương Trần,2000-12-12,1,1,Individual
877,Khoa Đặng,1994-06-06,3,1,Individual
878,Bảo Đức Bùi,2007-05-02,2,2,Individual
879,Quý ông Châu Dương,1991-02-26,3,1,Individual
880,Chị Nhật Dương,1993-06-14,2,1,Individual
881,Chị Kim Bùi,1970-07-23,3,1,Individual
882,Kim Văn Hoàng,1975-02-25,1,2,Individual
883,Nhật Lê,2007-02-23,3,1,Individual
884,Chị Phương Đặng,2000-10-18,1,2,Individual
885,Nhật Trí Hoàng,1981-01-12,2,2,Individual
886,Chi Phạm,1969-09-18,3,1,Individual
887,Bác Khoa Lê,1969-06-24,2,2,Individual
888,Hà Vũ,1976-04-22,3,1,Individual
889,Hạnh Dương,1968-03-06,2,2,Individual
890,Nhật Lê,1999-01-19,1,2,Individual
891,Chị Thảo Bùi,2003-04-14,2,2,Individual
892,Hạnh Hải Mai,2002-10-30,3,2,Individual
893,Bác Bảo Nguyễn,2006-07-25,1,1,Individual
894,Trung Hữu Mai,1965-07-17,3,2,Individual
895,Quý ông Quang Nguyễn,1982-08-10,2,2,Individual
896,Hải Nguyễn,2002-09-30,2,2,Individual
897,Bảo Tấn Nguyễn,1987-03-27,3,2,Individual
898,Anh Huy Lê,1980-01-22,3,2,Individual
899,Bà Khoa Đặng,1976-05-19,3,2,Individual
900,Lan Trần,1987-09-21,3,2,Individual
901,Tú Đặng,1992-06-06,3,2,Individual
902,Hạnh Thị Trần,1999-06-01,1,2,Individual
903,Bà Ánh Mai,1991-07-23,2,1,Individual
904,Yến Lê,1995-03-23,2,2,Individual
905,Anh Hải Phạm,2001-08-05,3,1,Individual
906,Vi Nguyễn,1978-09-02,3,1,Individual
907,Quý ông Thành Nguyễn,1970-04-22,1,1,Individual
908,Trung Đặng,1983-08-09,3,1,Individual
909,Bà Dương Mai,1998-01-09,2,2,Individual
910,Huy Lê,1982-01-17,1,1,Individual
911,Chị Hạnh Bùi,1971-08-12,2,2,Individual
912,Quý cô Phương Vũ,1994-11-01,3,1,Individual
913,Xuân Mai,1990-01-06,3,2,Individual
914,Bà Hương Dương,2004-06-09,2,1,Individual
915,Nhật Bảo Phạm,1976-11-19,1,2,Individual
916,Bà Dương Dương,1978-02-12,2,1,Individual
917,Cô An Vũ,1999-03-05,1,2,Individual
918,Ngọc Vũ,2005-05-12,1,2,Individual
919,Cô Ngọc Phạm,1978-08-24,1,1,Individual
920,Quang Lê,1977-01-28,3,2,Individual
921,Hải Bùi,1994-04-12,2,1,Individual
922,Bà An Dương,1969-05-06,2,2,Individual
923,Anh Nam Lê,2000-11-10,3,2,Individual
924,Quý cô Ánh Hoàng,1998-07-26,1,1,Individual
925,Trọng Hoàng Trần,1973-02-20,3,1,Individual
926,Cô Hà Trần,1972-10-04,3,1,Individual
927,Nhật Mai,1985-07-21,1,1,Individual
928,Bà Hạnh Bùi,1994-03-26,1,1,Individual
929,Quý cô Bảo Dương,2001-07-24,1,1,Individual
930,Chị Duyên Trần,1997-03-07,3,1,Individual
931,Huy Mai Bảo Hoàng,1973-05-12,2,2,Individual
932,Bảo Nguyễn,2005-03-08,2,2,Individual
933,Quý cô Hải Hoàng,1991-01-08,3,2,Individual
934,Bác Bảo Lê,2006-07-01,2,1,Individual
935,Hồng Vũ,2007-04-07,1,2,Individual
936,Cô Nhật Lê,1972-04-07,2,2,Individual
937,Quý cô Xuân Đặng,1968-11-19,2,2,Individual
938,Bà Nhật Nguyễn,1990-11-23,2,2,Individual
939,Huy Trần,1965-09-25,1,1,Individual
940,Bà Hà Bùi,1967-09-04,2,1,Individual
941,Tú Thế Mai,1991-05-09,2,2,Individual
942,Quý cô Vi Lê,1973-08-27,1,1,Individual
943,Anh Quang Đặng,1969-07-25,1,1,Individual
944,Quang Phạm,1980-01-09,2,1,Individual
945,Lan Dương,1965-11-15,3,2,Individual
946,Nhiên Xuân Phạm,1974-05-02,1,1,Individual
947,Anh Nguyễn,1969-09-01,3,2,Individual
948,Anh Huy Bùi,1977-12-19,3,1,Individual
949,Dương Trần,2006-02-18,3,1,Individual
950,Bảo Đức Nguyễn,2000-04-04,1,1,Individual
951,Linh Nguyễn,1975-08-24,1,2,Individual
952,Bà Phương Dương,1983-12-06,1,1,Individual
953,Quang Đức Mai,1994-09-25,3,2,Individual
954,Anh Nam Lê,2003-05-01,3,1,Individual
955,Dương Phạm,1982-03-18,1,1,Individual
956,Quý cô Lâm Hoàng,1982-05-10,2,1,Individual
957,Cô Hồng Phạm,1983-01-01,1,1,Individual
958,Ông Hoàng Nguyễn,2007-01-03,3,1,Individual
959,Khoa Tấn Bùi,1983-04-06,2,1,Individual
960,Bà An Đặng,1986-01-07,3,1,Individual
961,Vũ Xuân Đặng,1986-07-06,3,2,Individual
962,Mai Trần,1971-11-25,3,1,Individual
963,Chị Ngọc Mai,2006-06-20,2,1,Individual
964,Anh Huy Đặng,1984-05-23,3,2,Individual
965,Trọng Tấn Đặng,1991-03-28,2,1,Individual
966,An Lê,1999-12-11,3,2,Individual
967,Dương Đặng,2005-04-28,2,1,Individual
968,Lâm Nguyễn,1982-09-26,1,2,Individual
969,Phương Nguyễn,1979-11-27,2,1,Individual
970,Nhiên Thế Bùi,1995-12-01,1,1,Individual
971,Nhiên Hữu Đặng,1985-11-13,3,1,Individual
972,Nhật Hữu Trần,2005-01-29,3,1,Individual
973,Vân Vũ,2002-02-09,2,2,Individual
974,Hoàng Hoàng Bùi,1996-11-22,3,1,Individual
975,Hương Lê,1997-06-04,1,2,Individual
976,Kim Trần,2005-03-08,1,2,Individual
977,Nhật Nguyễn,1972-10-21,3,1,Individual
978,Lâm Đức Mai,1988-10-07,2,2,Individual
979,Tùng Hoàng,1974-07-29,1,1,Individual
980,Nhật Lê,1993-01-09,3,2,Individual
981,Cô Hồng Phạm,1987-08-28,2,1,Individual
982,Châu Nguyễn,2004-04-28,2,2,Individual
983,Vân Hoàng,1970-05-16,2,1,Individual
984,Hương Nguyễn,1993-03-20,3,2,Individual
985,Bảo Trần,1973-07-08,1,1,Individual
